,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
66,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-14,1042.1452,1049.2117,1049.2117,1073.2172,1073.2172,143001969,6939273662,31.072,0.029815
67,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-15,1073.2172,1076.9412,1076.9412,1101.6743,1088.203,166227863,9010288213,14.9858,0.013963
68,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-16,1088.203,1080.8726,1080.8726,1097.1977,1091.9326,178441697,8710350178,3.7296,0.003427
69,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-17,1091.9326,1102.6574,1102.6574,1129.1195,1117.07,258571947,12159868682,25.1374,0.023021
70,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-20,1117.07,1119.2585,1115.7224,1133.361,1133.361,501421402,11803076473,16.291,0.014584
71,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-21,1133.361,1127.6581,1108.476,1127.6581,1119.2289,384231448,10679236463,-14.1321,-0.012469
72,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-22,1119.2289,1108.6826,1108.6826,1135.8487,1135.8487,382158047,11812376878,16.6198,0.014849
73,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-23,1135.8487,1140.8013,1140.5493,1157.8689,1149.7162,405255044,14290717406,13.8675,0.012209
74,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-24,1149.7162,1148.5901,1139.3054,1155.5429,1144.153,359007486,13544462915,-5.5632,-0.004839
75,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-27,1144.153,1140.1939,1136.2336,1145.7475,1138.0998,314526871,13554399070,-6.0532,-0.005291
76,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-28,1138.0998,1130.6148,1037.26,1130.6148,1113.5126,460923637,17843965585,-24.5872,-0.021604
77,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-29,1113.5126,1105.6001,1102.5717,1125.193,1102.6982,310041790,12309269653,-10.8144,-0.009712
78,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-04-30,1102.6982,1107.4261,1107.4261,1171.7996,1166.348,408721142,17154966598,63.6498,0.057722
79,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-06,1166.348,1155.117,1155.117,1252.7544,1247.5125,563093990,24199155642,81.1645,0.069589
80,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-07,1247.5125,1249.6362,1218.2383,1249.6362,1224.1045,542259635,22549913018,-23.408,-0.018764
81,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-08,1224.1045,1230.9069,1230.9069,1272.6249,1240.2455,465940689,21029284772,16.141,0.013186
82,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-11,1240.2455,1244.3032,1215.9698,1268.0773,1226.0614,412548970,19265721580,-14.1841,-0.011437
83,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-12,1226.0614,1222.3869,1203.1469,1233.6392,1233.5918,382261393,17346775223,7.5304,0.006142
84,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-13,1233.5918,1227.7222,1227.7222,1252.5778,1247.034,406899877,18802534322,13.4422,0.010897
85,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-14,1247.034,1241.8444,1238.2297,1258.2535,1242.1685,467829637,20564429914,-4.8655,-0.003902
86,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-15,1242.1685,1244.7412,1244.7412,1280.0498,1270.4805,431553986,21383972249,28.312,0.022792
87,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-18,1270.4805,1279.2904,1253.3279,1279.2904,1254.299,508222106,26658565426,-16.1815,-0.012737
88,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-19,1254.299,1260.2208,1260.2208,1324.4176,1324.4176,480758434,25379365377,70.1186,0.055903
89,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-20,1324.4176,1317.4035,1297.6731,1348.5767,1306.9976,562368083,28703402968,-17.42,-0.013153
90,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-21,1306.9976,1305.9116,1251.5228,1309.5049,1251.9308,494905834,24672708158,-55.0668,-0.042132
91,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-22,1251.9308,1247.6045,1208.8198,1258.3142,1230.6585,424091663,20607686622,-21.2723,-0.016992
92,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-25,1230.6585,1223.866,1205.7252,1227.5593,1212.0871,339068153,16447330918,-18.5714,-0.015091
93,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-26,1212.0871,1217.6223,1217.6223,1272.9197,1272.6605,446592214,20624875954,60.5734,0.049974
94,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-27,1272.6605,1271.4568,1251.0817,1281.2054,1253.272,457155047,21537386959,-19.3885,-0.015235
95,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-28,1253.272,1251.0592,1206.6174,1256.2175,1232.2199,423930227,21204276758,-21.0521,-0.016798
96,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-05-29,1232.2199,1227.2003,1227.2003,1267.4265,1246.1109,449858834,22356906676,13.891,0.011273
97,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-01,1246.1109,1257.9659,1257.9659,1309.9596,1300.7411,507201078,26138799847,54.6302,0.043841
98,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-02,1300.7411,1305.7973,1294.2191,1312.5164,1305.6365,484751785,26330461544,4.8954,0.003764
99,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-03,1305.6365,1305.734,1293.595,1314.1444,1294.2802,480051023,26350277312,-11.3563,-0.008698
100,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-04,1294.2802,1295.155,1291.2077,1306.0673,1299.8034,549972785,26653572188,5.5232,0.004267
101,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-05,1299.8034,1300.2535,1292.0506,1307.8866,1297.3057,474008333,23969376504,-2.4977,-0.001922
102,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-08,1297.3057,1306.4968,1277.2889,1311.6822,1280.0526,472884252,24492202638,-17.2531,-0.013299
103,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-09,1280.0526,1277.4465,1269.1124,1278.8515,1278.5069,427947081,21815816253,-1.5457,-0.001208
104,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-10,1278.5069,1278.0743,1265.1112,1278.0743,1269.978,571062526,22717977191,-8.5289,-0.006671
105,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-11,1269.978,1270.7235,1265.3776,1294.3397,1273.5896,534853249,24499760302,3.6116,0.002844
106,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-12,1273.5896,1246.8028,1246.8028,1268.4599,1262.2901,480982623,22113866914,-11.2995,-0.008872
107,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-15,1262.2901,1262.4755,1249.5828,1271.9054,1249.9087,467929183,22955299049,-12.3814,-0.009809
108,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-16,1249.9087,1259.0858,1259.0858,1289.1346,1289.1346,531551800,25780402655,39.2259,0.031383
109,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-17,1289.1346,1291.0353,1280.5193,1299.7768,1291.1171,545973730,26075359829,1.9825,0.001538
110,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-18,1291.1171,1289.7652,1286.4731,1304.4857,1302.3711,499596924,24188476063,11.254,0.008716
111,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-19,1302.3711,1301.0208,1301.0208,1329.202,1325.1466,472499514,23066336736,22.7755,0.017488
112,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-22,1325.1466,1347.9423,1347.9423,1380.374,1371.2069,711238980,33903733976,46.0603,0.034759
113,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-23,1371.2069,1365.3292,1365.3292,1407.1925,1407.1925,580088224,28882768472,35.9856,0.026244
114,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-24,1407.1925,1408.5477,1406.8688,1432.9879,1424.2771,637643304,31501429734,17.0846,0.012141
115,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-29,1424.2771,1415.911,1393.7148,1415.911,1401.644,524155458,25493640883,-22.6331,-0.015891
116,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-06-30,1401.644,1410.5773,1410.5773,1454.3065,1447.8856,553366039,28948822613,46.2416,0.032991
117,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-01,1447.8856,1453.2515,1417.6017,1459.7705,1439.8778,627861352,33221522578,-8.0078,-0.005531
118,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-02,1439.8778,1439.0094,1424.1484,1452.745,1437.0521,599484048,32374847140,-2.8257,-0.001962
119,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-03,1437.0521,1435.0821,1408.0799,1441.0887,1438.5851,602487037,31709384931,1.533,0.001067
120,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-06,1438.5851,1445.607,1444.6859,1547.1352,1538.402,944941467,46127039527,99.8169,0.069385
121,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-07,1538.402,1550.2962,1550.2962,1617.5998,1572.189,1032002801,55697521536,33.787,0.021962
122,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-08,1572.189,1572.7764,1555.3059,1608.1927,1599.9053,791315186,45006799899,27.7163,0.017629
123,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-09,1599.9053,1596.9839,1594.2555,1681.9061,1666.8502,968079436,57622342895,66.9449,0.041843
124,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-10,1666.8502,1653.5045,1633.1829,1682.6191,1654.8264,781809011,50611873531,-12.0238,-0.007213
125,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-13,1654.8264,1647.1828,1640.9838,1721.9764,1721.9764,809767794,52812436503,67.15,0.040578
126,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-14,1721.9764,1714.8712,1647.6415,1726.1926,1701.5824,944843548,62020287102,-20.394,-0.011843
127,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-15,1701.5824,1702.5807,1611.9106,1707.6328,1612.0349,1000875726,68051034073,-89.5475,-0.052626
128,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-16,1612.0349,1606.4351,1460.64,1612.3281,1469.7978,1381992026,97427952652,-142.2371,-0.088235
129,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-17,1469.7978,1475.4641,1425.6423,1495.9136,1443.3965,896505576,56025843852,-26.4013,-0.017963
130,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-20,1443.3965,1459.7843,1388.277,1463.7069,1459.0339,905335001,57905387955,15.6374,0.010834
131,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-21,1459.0339,1456.4868,1454.588,1499.8536,1490.1714,759815700,49947393973,31.1375,0.021341
132,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-22,1490.1714,1474.0151,1468.1118,1519.1222,1497.2305,991081097,64406298258,7.0591,0.004737
133,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-23,1497.2305,1487.1965,1459.7342,1512.4677,1494.1393,894775500,57698592616,-3.0912,-0.002065
134,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-24,1494.1393,1467.1027,1389.3051,1474.4601,1389.3051,1025438700,58754658081,-104.8342,-0.070164
135,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-27,1389.3051,1396.4882,1361.9814,1403.1125,1374.5189,620676300,38244656359,-14.7862,-0.010643
136,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-28,1374.5189,1385.7933,1383.2842,1404.9026,1400.5353,544470700,33909664447,26.0164,0.018928
137,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-29,1400.5353,1400.9201,1395.9744,1476.9248,1476.9248,732699000,48468194584,76.3895,0.054543
138,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-30,1476.9248,1484.4299,1467.7982,1496.269,1472.7914,740287800,50620078654,-4.1334,-0.002799
139,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-07-31,1472.7914,1469.0996,1467.7757,1513.7613,1512.9764,855432300,59272295221,40.185,0.027285
140,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-03,1512.9764,1533.2272,1533.2272,1622.8132,1622.8132,966538900,66759438506,109.8368,0.072597
141,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-04,1622.8132,1620.7948,1555.9031,1628.138,1566.0553,782753300,55106588631,-56.7579,-0.034975
142,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-05,1566.0553,1592.3878,1556.6811,1597.4714,1588.6219,716724700,51790274122,22.5666,0.01441
143,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-06,1588.6219,1582.4745,1552.5356,1589.7518,1573.869,698620900,50466276943,-14.7529,-0.009287
144,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-07,1573.869,1561.8557,1492.2461,1568.5611,1526.8034,735751000,50034092741,-47.0656,-0.029904
145,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-10,1526.8034,1520.1025,1507.2707,1555.6842,1535.5971,601843700,43695168799,8.7937,0.00576
146,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-11,1535.5971,1531.6047,1490.8349,1539.8359,1491.8414,577138400,38932760654,-43.7557,-0.028494
147,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-12,1491.8414,1485.5571,1422.7308,1488.88,1458.6425,633610500,42597006679,-33.1989,-0.022254
148,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-13,1458.6425,1465.6044,1453.3811,1482.6307,1468.2291,494497100,37719205369,9.5866,0.006572
149,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-14,1468.2291,1466.795,1453.7359,1486.4016,1484.0407,431304900,29906442951,15.8116,0.010769
150,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-17,1484.0407,1486.8129,1471.9158,1501.2509,1496.4003,750681100,38489792373,12.3596,0.008328
151,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-18,1496.4003,1496.4213,1492.9592,1512.7557,1512.5092,794674300,45462336090,16.1089,0.010765
152,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-19,1512.5092,1516.9763,1470.344,1517.8933,1472.0212,801652800,42729476783,-40.488,-0.026769
153,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-20,1472.0212,1460.0349,1438.4556,1473.0528,1442.5793,615474800,32206408514,-29.4419,-0.020001
154,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-21,1442.5793,1447.8013,1443.5203,1467.9805,1447.7135,521510200,27691331562,5.1342,0.003559
155,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-24,1447.7135,1453.4923,1421.8894,1457.5771,1450.6667,560666800,29855211003,2.9532,0.00204
156,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-25,1450.6667,1449.5374,1424.4151,1462.8962,1427.7048,526990900,28269377099,-22.9619,-0.015829
157,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-26,1427.7048,1422.0026,1377.2066,1430.7877,1383.305,654495300,35154034864,-44.3998,-0.031099
158,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-27,1383.305,1389.9399,1380.125,1429.955,1417.5587,605652000,32528230159,34.2537,0.024762
159,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-28,1417.5587,1415.6485,1393.8469,1416.8167,1413.6374,565289700,34076318139,-3.9213,-0.002766
160,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-08-31,1413.6374,1417.6635,1417.6578,1441.4578,1423.2355,547569200,31463771648,9.5981,0.00679
161,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-01,1423.2355,1424.4333,1419.6013,1435.6476,1426.6505,443187100,24755292416,3.415,0.002399
162,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-02,1426.6505,1430.8669,1411.842,1434.9204,1422.9526,491983000,28487959233,-3.6979,-0.002592
163,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-03,1422.9526,1422.4154,1396.1111,1423.8929,1402.1443,530486100,31018071537,-20.8083,-0.014623
164,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-04,1402.1443,1377.3939,1371.1643,1396.0039,1390.2835,490981000,29608111465,-11.8608,-0.008459
165,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-07,1390.2835,1387.4929,1349.7673,1394.9037,1356.6991,620760800,36867638316,-33.5844,-0.024157
166,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-08,1356.6991,1356.8211,1328.9241,1363.2754,1344.6124,444854500,26848112397,-12.0867,-0.008909
167,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-09,1344.6124,1331.4285,1289.3502,1332.0747,1298.0784,625218500,29373070918,-46.534,-0.034608
168,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-10,1298.0784,1309.3155,1276.4983,1321.0598,1280.1888,475059900,23353059949,-17.8896,-0.013782
169,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-11,1280.1888,1279.8406,1272.8442,1313.8472,1312.5123,403620100,20366235616,32.3235,0.025249
170,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-14,1312.5123,1334.9847,1334.9847,1372.8277,1348.0697,437324800,24507233504,35.5574,0.027091
171,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-15,1348.0697,1348.7882,1334.8168,1372.4398,1364.6026,410950400,22576948542,16.5329,0.012264
172,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-16,1364.6026,1363.3186,1341.6757,1364.4173,1349.6719,413368600,20704595574,-14.9307,-0.010941
173,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-17,1349.6719,1347.4536,1335.0274,1393.853,1383.5899,840625400,36518775884,33.918,0.025131
174,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-18,1383.5899,1386.3824,1379.9158,1403.919,1403.8988,637621000,30212127551,20.3089,0.014678
175,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-21,1403.8988,1407.0685,1390.9045,1411.5049,1397.7463,517341600,27612911980,-6.1525,-0.004382
176,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-22,1397.7463,1389.7831,1379.0104,1403.2588,1390.0862,557156700,27299775530,-7.6601,-0.00548
177,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-23,1390.0862,1401.3748,1400.2817,1440.6395,1423.9035,620890800,30743660639,33.8173,0.024327
178,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-24,1423.9035,1412.1571,1392.014,1416.3779,1394.9263,503148700,24940740420,-28.9772,-0.020351
179,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-25,1394.9263,1399.3884,1360.5504,1402.675,1364.0245,382413100,19971286165,-30.9018,-0.022153
180,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-28,1364.0245,1367.462,1335.9926,1369.039,1338.9521,452322700,22568496170,-25.0724,-0.018381
181,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-29,1338.9521,1345.9908,1345.9908,1403.4346,1389.9628,429361600,21227415374,51.0107,0.038097
182,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-09-30,1389.9628,1394.8631,1393.9116,1431.8762,1418.7961,398506300,20256329556,28.8333,0.020744
183,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-09,1418.7961,1446.5161,1446.5161,1467.983,1465.9591,492101500,24754719794,47.163,0.033242
184,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-12,1465.9591,1475.2581,1469.6515,1491.605,1490.5754,659816600,35293726351,24.6163,0.016792
185,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-13,1490.5754,1491.8546,1485.1321,1498.8282,1497.5955,509545400,27840585366,7.0201,0.00471
186,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-14,1497.5955,1495.3401,1481.1209,1498.0027,1488.6697,467341800,25563811851,-8.9258,-0.00596
187,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-15,1488.6697,1489.3806,1451.8771,1492.9969,1453.7887,452031200,26861929746,-34.881,-0.023431
188,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-16,1453.7887,1457.1513,1429.0797,1461.8287,1438.5283,377744700,22630827773,-15.2604,-0.010497
189,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-19,1438.5283,1444.8406,1411.2694,1446.4907,1412.1484,400946100,25584666218,-26.3799,-0.018338
190,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-20,1412.1484,1413.8658,1402.7109,1428.0754,1426.181,387955600,22134582969,14.0326,0.009937
191,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-21,1426.181,1427.2363,1396.1225,1429.4538,1396.9773,384992800,23104114708,-29.2037,-0.020477
192,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-22,1396.9773,1395.1306,1373.5056,1395.1306,1376.5804,332909700,21553842422,-20.3969,-0.014601
193,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-23,1376.5804,1380.3698,1336.373,1389.5165,1336.527,377537900,23887906287,-40.0534,-0.029096
194,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-26,1336.527,1332.6842,1313.4511,1364.9658,1356.1074,307400900,18436475066,19.5804,0.01465
195,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-27,1356.1074,1359.1758,1354.8069,1386.8033,1385.7453,314777300,19204476095,29.6379,0.021855
196,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-28,1385.7453,1396.5597,1392.0673,1413.6585,1406.0745,416634600,24310315128,20.3292,0.01467
197,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-29,1406.0745,1394.2803,1387.3837,1418.4061,1412.0554,461204600,26794454255,5.9809,0.004254
198,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-10-30,1412.0554,1413.5108,1393.9095,1430.1186,1393.9095,612372500,35304499985,-18.1459,-0.012851
199,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-02,1393.9095,1402.0829,1370.8999,1406.9352,1400.9122,525070100,28983972084,7.0027,0.005024
200,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-03,1400.9122,1403.6429,1402.2637,1451.6319,1449.0068,502076100,28680493307,48.0946,0.034331
201,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-04,1449.0068,1454.73,1443.4236,1462.6744,1458.8957,418000100,24098062962,9.8889,0.006825
202,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-05,1458.8957,1477.6142,1453.7243,1479.4708,1475.3752,479650500,27364524126,16.4795,0.011296
203,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-06,1475.3752,1477.5278,1429.1191,1477.5278,1441.4739,445344100,26228602226,-33.9013,-0.022978
204,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-09,1441.4739,1446.4716,1442.6223,1491.5152,1485.1478,779695100,45618788210,43.6739,0.030298
205,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-10,1485.1478,1483.656,1438.5865,1483.656,1441.965,581133000,33881578512,-43.1828,-0.029076
206,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-11,1441.965,1440.7792,1393.7349,1441.0049,1395.51,561544600,32561808637,-46.455,-0.032216
207,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-12,1395.51,1404.8095,1404.5715,1421.7398,1413.2936,422059600,23261592941,17.7836,0.012743
208,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-13,1413.2936,1406.6849,1401.461,1441.0067,1436.887,416021100,23627754016,23.5934,0.016694
209,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-16,1436.887,1520.2737,1444.3946,1520.2737,1446.9513,471678200,26215785252,10.0643,0.007004
210,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-17,1446.9513,1455.2311,1425.2591,1455.2311,1430.8084,485868100,26785769360,-16.1429,-0.011156
211,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-18,1430.8084,1431.6594,1418.3613,1441.2247,1419.2262,502112100,26304109095,-11.5822,-0.008095
212,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-19,1419.2262,1415.6368,1408.2186,1436.4879,1435.9245,449603400,22954188646,16.6983,0.011766
213,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-20,1435.9245,1433.9469,1427.3091,1442.3083,1430.7197,470293000,23421296686,-5.2048,-0.003625
214,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-23,1430.7197,1429.3892,1412.0226,1429.3892,1418.1014,474393900,25854985870,-12.6183,-0.00882
215,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-24,1418.1014,1412.0244,1409.3969,1420.3439,1412.7466,486434700,27536383615,-5.3548,-0.003776
216,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-25,1412.7466,1414.1887,1387.5569,1414.5144,1388.3639,465258000,26488928819,-24.3827,-0.017259
217,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-26,1388.3639,1386.2137,1380.1303,1398.5671,1385.3103,380050300,21603493400,-3.0536,-0.002199
218,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-27,1385.3103,1386.6546,1380.6407,1398.1427,1387.7688,372317700,20984495376,2.4585,0.001775
219,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-11-30,1387.7688,1392.9541,1380.2173,1397.0145,1385.4828,418357400,25008644813,-2.286,-0.001647
220,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-12-01,1385.4828,1386.5778,1381.9561,1408.0376,1404.2375,373174200,22256174120,18.7547,0.013537
221,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-12-02,1404.2375,1408.6704,1403.7274,1419.1076,1408.4882,573848600,30701966235,4.2507,0.003027
222,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-12-03,1408.4882,1410.4351,1398.0995,1418.1231,1410.8293,458501200,24754049993,2.3411,0.001662
223,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-12-04,1410.8293,1409.5915,1401.5304,1410.9282,1404.8659,417859700,23365429253,-5.9634,-0.004227
224,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-12-07,1404.8659,1410.4976,1403.4201,1417.7766,1406.1941,475897800,27388968317,1.3282,0.000945
225,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-12-08,1406.1941,1405.7192,1397.551,1408.7868,1398.7298,427957600,24149351342,-7.4643,-0.005308
226,000688.XSHG,000688,上海证券交易所,科创50,XSHG,2020-12-09,1398.7298,1400.5665,1364.1951,1404.2317,1365.0375,478335700,25875931953,-33.6923,-0.024088
